TOP.67ab39e8.00029e4c	START
TOP.67ae232c.000736d6	user_options->remove	0
TOP.67ae232c.000736d6	user_options->remove_timer	60
TOP.67ae232c.000736d6	user_options->restore	0
TOP.67ae232c.000736d6	user_options->restore_disable	0
TOP.67ae232c.000736d6	user_options->restore_timer	1
TOP.67ae232c.000736d6	user_options->rp_files_cnt	0
TOP.67ae232c.000736d6	user_options->rp_gen	0
TOP.67ae232c.000736d6	user_options->rp_gen_func_max	4
TOP.67ae232c.000736d6	user_options->rp_gen_func_min	1
TOP.67ae232c.000736d6	user_options->rp_gen_seed	0
TOP.67ae232c.000736d6	user_options->runtime	0
TOP.67ae232c.000736d6	user_options->scrypt_tmto	0
TOP.67ae232c.000736d6	user_options->segment_size	33554432
TOP.67ae232c.000736d6	user_options->self_test_disable	0
TOP.67ae232c.000736d6	user_options->slow_candidates	0
TOP.67ae232c.000736d6	user_options->show	0
TOP.67ae232c.000736d6	user_options->speed_only	0
TOP.67ae232c.000736d6	user_options->spin_damp	0
TOP.67ae232c.000736d6	user_options->status	0
TOP.67ae232c.000736d6	user_options->status_json	0
TOP.67ae232c.000736d6	user_options->status_timer	10
TOP.67ae232c.000736d6	user_options->stdout_flag	0
TOP.67ae232c.000736d6	user_options->usage	0
TOP.67ae232c.000736d6	user_options->username	0
TOP.67ae232c.000736d6	user_options->veracrypt_pim_start	485
TOP.67ae232c.000736d6	user_options->veracrypt_pim_stop	485
TOP.67ae232c.000736d6	user_options->version	0
TOP.67ae232c.000736d6	user_options->workload_profile	2
TOP.67ae232c.000736d6	user_options->brain_client	0
TOP.67ae232c.000736d6	user_options->brain_client_features	2
TOP.67ae232c.000736d6	user_options->brain_server	0
TOP.67ae232c.000736d6	user_options->brain_server_timer	300
TOP.67ae232c.000736d6	user_options->brain_port	6863
TOP.67ae232c.000736d6	user_options->brain_session	0
TOP.67ae232c.000736d6	hashes->hashfile	D:\LINUXSHARE\2087763_1739272915.hc22000
TOP.67ae232c.000736d6	hashes->hashlist_mode	5
TOP.67ae232c.000736d6	hashes->hashlist_format	0
TOP.67ae232c.000736d6	hashes->hashes_cnt	0
TOP.67ae232c.000736d6	hashes->digests_cnt	2
TOP.67ae232c.000736d6	hashes->digests_done_pot	0
TOP.67ae232c.000736d6	hashes->digests_done_zero	0
TOP.67ae232c.000736d6	hashes->digests_done	0
TOP.67ae232c.000736d6	hashes->salts_cnt	1
TOP.67ae232c.000736d6	hashes->salts_done	0
TOP.67ae232c.000736d6	SUB.67ae232f.0006249d	START
TOP.67ae232c.000736d6	SUB.67ae232f.0006249d	mask_ctx->mask	?a?a?a?a?a?a?a?a
TOP.67ae24b0.0000d431	START
TOP.67ae24b0.0000d431	folder_config->cwd	C:\Users\aaa05\Desktop\hashcat-6.2.6
TOP.67ae24b0.0000d431	folder_config->install_dir	.
TOP.67ae24b0.0000d431	folder_config->profile_dir	.
TOP.67ae24b0.0000d431	folder_config->session_dir	.
TOP.67ae24b0.0000d431	folder_config->shared_dir	.
TOP.67ae24b0.0000d431	user_options->encoding_from	utf-8
TOP.67ae24b0.0000d431	user_options->encoding_to	utf-8
TOP.67ae24b0.0000d431	user_options->rule_buf_l	:
TOP.67ae24b0.0000d431	user_options->rule_buf_r	:
TOP.67ae24b0.0000d431	user_options->session	hashcat
TOP.67ae24b0.0000d431	user_options->separator	:
TOP.67ae24b0.0000d431	user_options->limit	0
TOP.67ae24b0.0000d431	user_options->skip	0
TOP.67ae24b0.0000d431	user_options->attack_mode	3
TOP.67ae24b0.0000d431	user_options->benchmark	0
TOP.67ae24b0.0000d431	user_options->benchmark_all	0
TOP.67ae24b0.0000d431	user_options->bitmap_max	18
TOP.67ae24b0.0000d431	user_options->bitmap_min	16
TOP.67ae24b0.0000d431	user_options->debug_mode	0
TOP.67ae24b0.0000d431	user_options->hash_info	0
TOP.67ae24b0.0000d431	user_options->force	0
TOP.67ae24b0.0000d431	user_options->hwmon_disable	0
TOP.67ae24b0.0000d431	user_options->hwmon_temp_abort	90
TOP.67ae24b0.0000d431	user_options->hash_mode	22000
TOP.67ae24b0.0000d431	user_options->hex_charset	0
TOP.67ae24b0.0000d431	user_options->hex_salt	0
TOP.67ae24b0.0000d431	user_options->hex_wordlist	0
TOP.67ae24b0.0000d431	user_options->hook_threads	16
TOP.67ae24b0.0000d431	user_options->identify	0
TOP.67ae24b0.0000d431	user_options->increment	1
TOP.67ae24b0.0000d431	user_options->increment_max	14
TOP.67ae24b0.0000d431	user_options->increment_min	8
TOP.67ae24b0.0000d431	user_options->keep_guessing	0
TOP.67ae24b0.0000d431	user_options->kernel_accel	0
TOP.67ae24b0.0000d431	user_options->kernel_loops	0
TOP.67ae24b0.0000d431	user_options->kernel_threads	0
TOP.67ae24b0.0000d431	user_options->keyspace	0
TOP.67ae24b0.0000d431	user_options->left	0
TOP.67ae24b0.0000d431	user_options->logfile_disable	0
TOP.67ae24b0.0000d431	user_options->loopback	0
TOP.67ae24b0.0000d431	user_options->machine_readable	0
TOP.67ae24b0.0000d431	user_options->markov_classic	0
TOP.67ae24b0.0000d431	user_options->markov_disable	0
TOP.67ae24b0.0000d431	user_options->markov_inverse	0
TOP.67ae24b0.0000d431	user_options->markov_threshold	256
TOP.67ae24b0.0000d431	user_options->multiply_accel_disable	0
TOP.67ae24b0.0000d431	user_options->backend_info	0
TOP.67ae24b0.0000d431	user_options->backend_vector_width	0
TOP.67ae24b0.0000d431	user_options->optimized_kernel_enable	0
TOP.67ae24b0.0000d431	user_options->outfile_autohex	1
TOP.67ae24b0.0000d431	user_options->outfile_check_timer	5
TOP.67ae24b0.0000d431	user_options->outfile_format	3
TOP.67ae24b0.0000d431	user_options->wordlist_autohex_disable	0
TOP.67ae24b0.0000d431	user_options->potfile_disable	0
TOP.67ae24b0.0000d431	user_options->progress_only	0
TOP.67ae24b0.0000d431	user_options->quiet	0
TOP.67ae24b0.0000d431	user_options->remove	0
TOP.67ae24b0.0000d431	user_options->remove_timer	60
TOP.67ae24b0.0000d431	user_options->restore	0
TOP.67ae24b0.0000d431	user_options->restore_disable	0
TOP.67ae24b0.0000d431	user_options->restore_timer	1
TOP.67ae24b0.0000d431	user_options->rp_files_cnt	0
TOP.67ae24b0.0000d431	user_options->rp_gen	0
TOP.67ae24b0.0000d431	user_options->rp_gen_func_max	4
TOP.67ae24b0.0000d431	user_options->rp_gen_func_min	1
TOP.67ae24b0.0000d431	user_options->rp_gen_seed	0
TOP.67ae24b0.0000d431	user_options->runtime	0
TOP.67ae24b0.0000d431	user_options->scrypt_tmto	0
TOP.67ae24b0.0000d431	user_options->segment_size	33554432
TOP.67ae24b0.0000d431	user_options->self_test_disable	0
TOP.67ae24b0.0000d431	user_options->slow_candidates	0
TOP.67ae24b0.0000d431	user_options->show	0
TOP.67ae24b0.0000d431	user_options->speed_only	0
TOP.67ae24b0.0000d431	user_options->spin_damp	0
TOP.67ae24b0.0000d431	user_options->status	0
TOP.67ae24b0.0000d431	user_options->status_json	0
TOP.67ae24b0.0000d431	user_options->status_timer	10
TOP.67ae24b0.0000d431	user_options->stdout_flag	0
TOP.67ae24b0.0000d431	user_options->usage	0
TOP.67ae24b0.0000d431	user_options->username	0
TOP.67ae24b0.0000d431	user_options->veracrypt_pim_start	485
TOP.67ae24b0.0000d431	user_options->veracrypt_pim_stop	485
TOP.67ae24b0.0000d431	user_options->version	0
TOP.67ae24b0.0000d431	user_options->workload_profile	2
TOP.67ae24b0.0000d431	user_options->brain_client	0
TOP.67ae24b0.0000d431	user_options->brain_client_features	2
TOP.67ae24b0.0000d431	user_options->brain_server	0
TOP.67ae24b0.0000d431	user_options->brain_server_timer	300
TOP.67ae24b0.0000d431	user_options->brain_port	6863
TOP.67ae24b0.0000d431	user_options->brain_session	0
TOP.67ae24b0.0000d431	hashes->hashfile	D:\LINUXSHARE\2087763_1739272915.hc22000
TOP.67ae24b0.0000d431	hashes->hashlist_mode	5
TOP.67ae24b0.0000d431	hashes->hashlist_format	0
TOP.67ae24b0.0000d431	hashes->hashes_cnt	0
TOP.67ae24b0.0000d431	hashes->digests_cnt	2
TOP.67ae24b0.0000d431	hashes->digests_done_pot	0
TOP.67ae24b0.0000d431	hashes->digests_done_zero	0
TOP.67ae24b0.0000d431	hashes->digests_done	0
TOP.67ae24b0.0000d431	hashes->salts_cnt	1
TOP.67ae24b0.0000d431	hashes->salts_done	0
TOP.67ae24b0.0000d431	SUB.67ae24b2.0008f8ef	START
TOP.67ae24b0.0000d431	SUB.67ae24b2.0008f8ef	mask_ctx->mask	?a?a?a?a?a?a?a?a
TOP.67ae2690.0008d91a	START
TOP.67ae2690.0008d91a	folder_config->cwd	C:\Users\aaa05\Desktop\hashcat-6.2.6
TOP.67ae2690.0008d91a	folder_config->install_dir	.
TOP.67ae2690.0008d91a	folder_config->profile_dir	.
TOP.67ae2690.0008d91a	folder_config->session_dir	.
TOP.67ae2690.0008d91a	folder_config->shared_dir	.
TOP.67ae2690.0008d91a	user_options->encoding_from	utf-8
TOP.67ae2690.0008d91a	user_options->encoding_to	utf-8
TOP.67ae2690.0008d91a	user_options->rule_buf_l	:
TOP.67ae2690.0008d91a	user_options->rule_buf_r	:
TOP.67ae2690.0008d91a	user_options->session	hashcat
TOP.67ae2690.0008d91a	user_options->separator	:
TOP.67ae2690.0008d91a	user_options->limit	0
TOP.67ae2690.0008d91a	user_options->skip	0
TOP.67ae2690.0008d91a	user_options->attack_mode	3
TOP.67ae2690.0008d91a	user_options->benchmark	0
TOP.67ae2690.0008d91a	user_options->benchmark_all	0
TOP.67ae2690.0008d91a	user_options->bitmap_max	18
TOP.67ae2690.0008d91a	user_options->bitmap_min	16
TOP.67ae2690.0008d91a	user_options->debug_mode	0
TOP.67ae2690.0008d91a	user_options->hash_info	0
TOP.67ae2690.0008d91a	user_options->force	0
TOP.67ae2690.0008d91a	user_options->hwmon_disable	0
TOP.67ae2690.0008d91a	user_options->hwmon_temp_abort	90
TOP.67ae2690.0008d91a	user_options->hash_mode	22000
TOP.67ae2690.0008d91a	user_options->hex_charset	0
TOP.67ae2690.0008d91a	user_options->hex_salt	0
TOP.67ae2690.0008d91a	user_options->hex_wordlist	0
TOP.67ae2690.0008d91a	user_options->hook_threads	16
TOP.67ae2690.0008d91a	user_options->identify	0
TOP.67ae2690.0008d91a	user_options->increment	1
TOP.67ae2690.0008d91a	user_options->increment_max	12
TOP.67ae2690.0008d91a	user_options->increment_min	8
TOP.67ae2690.0008d91a	user_options->keep_guessing	0
TOP.67ae2690.0008d91a	user_options->kernel_accel	0
TOP.67ae2690.0008d91a	user_options->kernel_loops	0
TOP.67ae2690.0008d91a	user_options->kernel_threads	0
TOP.67ae2690.0008d91a	user_options->keyspace	0
TOP.67ae2690.0008d91a	user_options->left	0
TOP.67ae2690.0008d91a	user_options->logfile_disable	0
TOP.67ae2690.0008d91a	user_options->loopback	0
TOP.67ae2690.0008d91a	user_options->machine_readable	0
TOP.67ae2690.0008d91a	user_options->markov_classic	0
TOP.67ae2690.0008d91a	user_options->markov_disable	0
TOP.67ae2690.0008d91a	user_options->markov_inverse	0
TOP.67ae2690.0008d91a	user_options->markov_threshold	256
TOP.67ae2690.0008d91a	user_options->multiply_accel_disable	0
TOP.67ae2690.0008d91a	user_options->backend_info	0
TOP.67ae2690.0008d91a	user_options->backend_vector_width	0
TOP.67ae2690.0008d91a	user_options->optimized_kernel_enable	0
TOP.67ae2690.0008d91a	user_options->outfile_autohex	1
TOP.67ae2690.0008d91a	user_options->outfile_check_timer	5
TOP.67ae2690.0008d91a	user_options->outfile_format	3
TOP.67ae2690.0008d91a	user_options->wordlist_autohex_disable	0
TOP.67ae2690.0008d91a	user_options->potfile_disable	0
TOP.67ae2690.0008d91a	user_options->progress_only	0
TOP.67ae2690.0008d91a	user_options->quiet	0
TOP.67ae2690.0008d91a	user_options->remove	0
TOP.67ae2690.0008d91a	user_options->remove_timer	60
TOP.67ae2690.0008d91a	user_options->restore	0
TOP.67ae2690.0008d91a	user_options->restore_disable	0
TOP.67ae2690.0008d91a	user_options->restore_timer	1
TOP.67ae2690.0008d91a	user_options->rp_files_cnt	0
TOP.67ae2690.0008d91a	user_options->rp_gen	0
TOP.67ae2690.0008d91a	user_options->rp_gen_func_max	4
TOP.67ae2690.0008d91a	user_options->rp_gen_func_min	1
TOP.67ae2690.0008d91a	user_options->rp_gen_seed	0
TOP.67ae2690.0008d91a	user_options->runtime	0
TOP.67ae2690.0008d91a	user_options->scrypt_tmto	0
TOP.67ae2690.0008d91a	user_options->segment_size	33554432
TOP.67ae2690.0008d91a	user_options->self_test_disable	0
TOP.67ae2690.0008d91a	user_options->slow_candidates	0
TOP.67ae2690.0008d91a	user_options->show	0
TOP.67ae2690.0008d91a	user_options->speed_only	0
TOP.67ae2690.0008d91a	user_options->spin_damp	0
TOP.67ae2690.0008d91a	user_options->status	0
TOP.67ae2690.0008d91a	user_options->status_json	0
TOP.67ae2690.0008d91a	user_options->status_timer	10
TOP.67ae2690.0008d91a	user_options->stdout_flag	0
TOP.67ae2690.0008d91a	user_options->usage	0
TOP.67ae2690.0008d91a	user_options->username	0
TOP.67ae2690.0008d91a	user_options->veracrypt_pim_start	485
TOP.67ae2690.0008d91a	user_options->veracrypt_pim_stop	485
TOP.67ae2690.0008d91a	user_options->version	0
TOP.67ae2690.0008d91a	user_options->workload_profile	2
TOP.67ae2690.0008d91a	user_options->brain_client	0
TOP.67ae2690.0008d91a	user_options->brain_client_features	2
TOP.67ae2690.0008d91a	user_options->brain_server	0
TOP.67ae2690.0008d91a	user_options->brain_server_timer	300
TOP.67ae2690.0008d91a	user_options->brain_port	6863
TOP.67ae2690.0008d91a	user_options->brain_session	0
TOP.67ae2690.0008d91a	hashes->hashfile	D:\LINUXSHARE\2087763_1739272915.hc22000
TOP.67ae2690.0008d91a	hashes->hashlist_mode	5
TOP.67ae2690.0008d91a	hashes->hashlist_format	0
TOP.67ae2690.0008d91a	hashes->hashes_cnt	0
TOP.67ae2690.0008d91a	hashes->digests_cnt	2
TOP.67ae2690.0008d91a	hashes->digests_done_pot	0
TOP.67ae2690.0008d91a	hashes->digests_done_zero	0
TOP.67ae2690.0008d91a	hashes->digests_done	0
TOP.67ae2690.0008d91a	hashes->salts_cnt	1
TOP.67ae2690.0008d91a	hashes->salts_done	0
TOP.67ae2690.0008d91a	SUB.67ae2692.000f2d82	START
TOP.67ae2690.0008d91a	SUB.67ae2692.000f2d82	mask_ctx->mask	?a?a?a?a?a?a?a?a
TOP.67ae26e2.000ce9e3	START
TOP.67ae26e2.000ce9e3	folder_config->cwd	C:\Users\aaa05\Desktop\hashcat-6.2.6
TOP.67ae26e2.000ce9e3	folder_config->install_dir	.
TOP.67ae26e2.000ce9e3	folder_config->profile_dir	.
TOP.67ae26e2.000ce9e3	folder_config->session_dir	.
TOP.67ae26e2.000ce9e3	folder_config->shared_dir	.
TOP.67ae26e2.000ce9e3	user_options->custom_charset_1	?l?u?d
TOP.67ae26e2.000ce9e3	user_options->encoding_from	utf-8
TOP.67ae26e2.000ce9e3	user_options->encoding_to	utf-8
TOP.67ae26e2.000ce9e3	user_options->rule_buf_l	:
TOP.67ae26e2.000ce9e3	user_options->rule_buf_r	:
TOP.67ae26e2.000ce9e3	user_options->session	hashcat
TOP.67ae26e2.000ce9e3	user_options->separator	:
TOP.67ae26e2.000ce9e3	user_options->limit	0
TOP.67ae26e2.000ce9e3	user_options->skip	0
TOP.67ae26e2.000ce9e3	user_options->attack_mode	3
TOP.67ae26e2.000ce9e3	user_options->benchmark	0
TOP.67ae26e2.000ce9e3	user_options->benchmark_all	0
TOP.67ae26e2.000ce9e3	user_options->bitmap_max	18
TOP.67ae26e2.000ce9e3	user_options->bitmap_min	16
TOP.67ae26e2.000ce9e3	user_options->debug_mode	0
TOP.67ae26e2.000ce9e3	user_options->hash_info	0
TOP.67ae26e2.000ce9e3	user_options->force	0
TOP.67ae26e2.000ce9e3	user_options->hwmon_disable	0
TOP.67ae26e2.000ce9e3	user_options->hwmon_temp_abort	90
TOP.67ae26e2.000ce9e3	user_options->hash_mode	22000
TOP.67ae26e2.000ce9e3	user_options->hex_charset	0
TOP.67ae26e2.000ce9e3	user_options->hex_salt	0
TOP.67ae26e2.000ce9e3	user_options->hex_wordlist	0
TOP.67ae26e2.000ce9e3	user_options->hook_threads	16
TOP.67ae26e2.000ce9e3	user_options->identify	0
TOP.67ae26e2.000ce9e3	user_options->increment	1
TOP.67ae26e2.000ce9e3	user_options->increment_max	12
TOP.67ae26e2.000ce9e3	user_options->increment_min	8
TOP.67ae26e2.000ce9e3	user_options->keep_guessing	0
TOP.67ae26e2.000ce9e3	user_options->kernel_accel	0
TOP.67ae26e2.000ce9e3	user_options->kernel_loops	0
TOP.67ae26e2.000ce9e3	user_options->kernel_threads	0
TOP.67ae26e2.000ce9e3	user_options->keyspace	0
TOP.67ae26e2.000ce9e3	user_options->left	0
TOP.67ae26e2.000ce9e3	user_options->logfile_disable	0
TOP.67ae26e2.000ce9e3	user_options->loopback	0
TOP.67ae26e2.000ce9e3	user_options->machine_readable	0
TOP.67ae26e2.000ce9e3	user_options->markov_classic	0
TOP.67ae26e2.000ce9e3	user_options->markov_disable	0
TOP.67ae26e2.000ce9e3	user_options->markov_inverse	0
TOP.67ae26e2.000ce9e3	user_options->markov_threshold	256
TOP.67ae26e2.000ce9e3	user_options->multiply_accel_disable	0
TOP.67ae26e2.000ce9e3	user_options->backend_info	0
TOP.67ae26e2.000ce9e3	user_options->backend_vector_width	0
TOP.67ae26e2.000ce9e3	user_options->optimized_kernel_enable	0
TOP.67ae26e2.000ce9e3	user_options->outfile_autohex	1
TOP.67ae26e2.000ce9e3	user_options->outfile_check_timer	5
TOP.67ae26e2.000ce9e3	user_options->outfile_format	3
TOP.67ae26e2.000ce9e3	user_options->wordlist_autohex_disable	0
TOP.67ae26e2.000ce9e3	user_options->potfile_disable	0
TOP.67ae26e2.000ce9e3	user_options->progress_only	0
TOP.67ae26e2.000ce9e3	user_options->quiet	0
TOP.67ae26e2.000ce9e3	user_options->remove	0
TOP.67ae26e2.000ce9e3	user_options->remove_timer	60
TOP.67ae26e2.000ce9e3	user_options->restore	0
TOP.67ae26e2.000ce9e3	user_options->restore_disable	0
TOP.67ae26e2.000ce9e3	user_options->restore_timer	1
TOP.67ae26e2.000ce9e3	user_options->rp_files_cnt	0
TOP.67ae26e2.000ce9e3	user_options->rp_gen	0
TOP.67ae26e2.000ce9e3	user_options->rp_gen_func_max	4
TOP.67ae26e2.000ce9e3	user_options->rp_gen_func_min	1
TOP.67ae26e2.000ce9e3	user_options->rp_gen_seed	0
TOP.67ae26e2.000ce9e3	user_options->runtime	0
TOP.67ae26e2.000ce9e3	user_options->scrypt_tmto	0
TOP.67ae26e2.000ce9e3	user_options->segment_size	33554432
TOP.67ae26e2.000ce9e3	user_options->self_test_disable	0
TOP.67ae26e2.000ce9e3	user_options->slow_candidates	0
TOP.67ae26e2.000ce9e3	user_options->show	0
TOP.67ae26e2.000ce9e3	user_options->speed_only	0
TOP.67ae26e2.000ce9e3	user_options->spin_damp	0
TOP.67ae26e2.000ce9e3	user_options->status	0
TOP.67ae26e2.000ce9e3	user_options->status_json	0
TOP.67ae26e2.000ce9e3	user_options->status_timer	10
TOP.67ae26e2.000ce9e3	user_options->stdout_flag	0
TOP.67ae26e2.000ce9e3	user_options->usage	0
TOP.67ae26e2.000ce9e3	user_options->username	0
TOP.67ae26e2.000ce9e3	user_options->veracrypt_pim_start	485
TOP.67ae26e2.000ce9e3	user_options->veracrypt_pim_stop	485
TOP.67ae26e2.000ce9e3	user_options->version	0
TOP.67ae26e2.000ce9e3	user_options->workload_profile	2
TOP.67ae26e2.000ce9e3	user_options->brain_client	0
TOP.67ae26e2.000ce9e3	user_options->brain_client_features	2
TOP.67ae26e2.000ce9e3	user_options->brain_server	0
TOP.67ae26e2.000ce9e3	user_options->brain_server_timer	300
TOP.67ae26e2.000ce9e3	user_options->brain_port	6863
TOP.67ae26e2.000ce9e3	user_options->brain_session	0
TOP.67ae26e2.000ce9e3	hashes->hashfile	D:\LINUXSHARE\2087763_1739272915.hc22000
TOP.67ae26e2.000ce9e3	hashes->hashlist_mode	5
TOP.67ae26e2.000ce9e3	hashes->hashlist_format	0
TOP.67ae26e2.000ce9e3	hashes->hashes_cnt	0
TOP.67ae26e2.000ce9e3	hashes->digests_cnt	2
TOP.67ae26e2.000ce9e3	hashes->digests_done_pot	0
TOP.67ae26e2.000ce9e3	hashes->digests_done_zero	0
TOP.67ae26e2.000ce9e3	hashes->digests_done	0
TOP.67ae26e2.000ce9e3	hashes->salts_cnt	1
TOP.67ae26e2.000ce9e3	hashes->salts_done	0
TOP.67ae26e2.000ce9e3	SUB.67ae26e5.0003a817	START
TOP.67ae26e2.000ce9e3	SUB.67ae26e5.0003a817	mask_ctx->mask	?1?1?1?1?1?1?1?1
TOP.67ae30ed.000dcd03	START
TOP.67ae30ed.000dcd03	folder_config->cwd	C:\Users\aaa05\Desktop\hashcat-6.2.6
TOP.67ae30ed.000dcd03	folder_config->install_dir	.
TOP.67ae30ed.000dcd03	folder_config->profile_dir	.
TOP.67ae30ed.000dcd03	folder_config->session_dir	.
TOP.67ae30ed.000dcd03	folder_config->shared_dir	.
TOP.67ae30ed.000dcd03	user_options->custom_charset_1	?l?u?d
TOP.67ae30ed.000dcd03	user_options->encoding_from	utf-8
TOP.67ae30ed.000dcd03	user_options->encoding_to	utf-8
TOP.67ae30ed.000dcd03	user_options->rule_buf_l	:
TOP.67ae30ed.000dcd03	user_options->rule_buf_r	:
TOP.67ae30ed.000dcd03	user_options->session	hashcat
TOP.67ae30ed.000dcd03	user_options->separator	:
TOP.67ae30ed.000dcd03	user_options->limit	0
TOP.67ae30ed.000dcd03	user_options->skip	0
TOP.67ae30ed.000dcd03	user_options->attack_mode	3
TOP.67ae30ed.000dcd03	user_options->benchmark	0
TOP.67ae30ed.000dcd03	user_options->benchmark_all	0
TOP.67ae30ed.000dcd03	user_options->bitmap_max	18
TOP.67ae30ed.000dcd03	user_options->bitmap_min	16
TOP.67ae30ed.000dcd03	user_options->debug_mode	0
TOP.67ae30ed.000dcd03	user_options->hash_info	0
TOP.67ae30ed.000dcd03	user_options->force	0
TOP.67ae30ed.000dcd03	user_options->hwmon_disable	0
TOP.67ae30ed.000dcd03	user_options->hwmon_temp_abort	90
TOP.67ae30ed.000dcd03	user_options->hash_mode	22000
TOP.67ae30ed.000dcd03	user_options->hex_charset	0
TOP.67ae30ed.000dcd03	user_options->hex_salt	0
TOP.67ae30ed.000dcd03	user_options->hex_wordlist	0
TOP.67ae30ed.000dcd03	user_options->hook_threads	16
TOP.67ae30ed.000dcd03	user_options->identify	0
TOP.67ae30ed.000dcd03	user_options->increment	0
TOP.67ae30ed.000dcd03	user_options->increment_max	256
TOP.67ae30ed.000dcd03	user_options->increment_min	1
TOP.67ae30ed.000dcd03	user_options->keep_guessing	0
TOP.67ae30ed.000dcd03	user_options->kernel_accel	0
TOP.67ae30ed.000dcd03	user_options->kernel_loops	0
TOP.67ae30ed.000dcd03	user_options->kernel_threads	0
TOP.67ae30ed.000dcd03	user_options->keyspace	0
TOP.67ae30ed.000dcd03	user_options->left	0
TOP.67ae30ed.000dcd03	user_options->logfile_disable	0
TOP.67ae30ed.000dcd03	user_options->loopback	0
TOP.67ae30ed.000dcd03	user_options->machine_readable	0
TOP.67ae30ed.000dcd03	user_options->markov_classic	0
TOP.67ae30ed.000dcd03	user_options->markov_disable	0
TOP.67ae30ed.000dcd03	user_options->markov_inverse	0
TOP.67ae30ed.000dcd03	user_options->markov_threshold	256
TOP.67ae30ed.000dcd03	user_options->multiply_accel_disable	0
TOP.67ae30ed.000dcd03	user_options->backend_info	0
TOP.67ae30ed.000dcd03	user_options->backend_vector_width	0
TOP.67ae30ed.000dcd03	user_options->optimized_kernel_enable	0
TOP.67ae30ed.000dcd03	user_options->outfile_autohex	1
TOP.67ae30ed.000dcd03	user_options->outfile_check_timer	5
TOP.67ae30ed.000dcd03	user_options->outfile_format	3
TOP.67ae30ed.000dcd03	user_options->wordlist_autohex_disable	0
TOP.67ae30ed.000dcd03	user_options->potfile_disable	0
TOP.67ae30ed.000dcd03	user_options->progress_only	0
TOP.67ae30ed.000dcd03	user_options->quiet	0
TOP.67ae30ed.000dcd03	user_options->remove	0
TOP.67ae30ed.000dcd03	user_options->remove_timer	60
TOP.67ae30ed.000dcd03	user_options->restore	0
TOP.67ae30ed.000dcd03	user_options->restore_disable	0
TOP.67ae30ed.000dcd03	user_options->restore_timer	1
TOP.67ae30ed.000dcd03	user_options->rp_files_cnt	0
TOP.67ae30ed.000dcd03	user_options->rp_gen	0
TOP.67ae30ed.000dcd03	user_options->rp_gen_func_max	4
TOP.67ae30ed.000dcd03	user_options->rp_gen_func_min	1
TOP.67ae30ed.000dcd03	user_options->rp_gen_seed	0
TOP.67ae30ed.000dcd03	user_options->runtime	0
TOP.67ae30ed.000dcd03	user_options->scrypt_tmto	0
TOP.67ae30ed.000dcd03	user_options->segment_size	33554432
TOP.67ae30ed.000dcd03	user_options->self_test_disable	0
TOP.67ae30ed.000dcd03	user_options->slow_candidates	0
TOP.67ae30ed.000dcd03	user_options->show	0
TOP.67ae30ed.000dcd03	user_options->speed_only	0
TOP.67ae30ed.000dcd03	user_options->spin_damp	0
TOP.67ae30ed.000dcd03	user_options->status	0
TOP.67ae30ed.000dcd03	user_options->status_json	0
TOP.67ae30ed.000dcd03	user_options->status_timer	10
TOP.67ae30ed.000dcd03	user_options->stdout_flag	0
TOP.67ae30ed.000dcd03	user_options->usage	0
TOP.67ae30ed.000dcd03	user_options->username	0
TOP.67ae30ed.000dcd03	user_options->veracrypt_pim_start	485
TOP.67ae30ed.000dcd03	user_options->veracrypt_pim_stop	485
TOP.67ae30ed.000dcd03	user_options->version	0
TOP.67ae30ed.000dcd03	user_options->workload_profile	2
TOP.67ae30ed.000dcd03	user_options->brain_client	0
TOP.67ae30ed.000dcd03	user_options->brain_client_features	2
TOP.67ae30ed.000dcd03	user_options->brain_server	0
TOP.67ae30ed.000dcd03	user_options->brain_server_timer	300
TOP.67ae30ed.000dcd03	user_options->brain_port	6863
TOP.67ae30ed.000dcd03	user_options->brain_session	0
TOP.67ae30ed.000dcd03	hashes->hashfile	D:\LINUXSHARE\2087763_1739272915.hc22000
TOP.67ae30ed.000dcd03	hashes->hashlist_mode	5
TOP.67ae30ed.000dcd03	hashes->hashlist_format	0
TOP.67ae30ed.000dcd03	hashes->hashes_cnt	0
TOP.67ae30ed.000dcd03	hashes->digests_cnt	2
TOP.67ae30ed.000dcd03	hashes->digests_done_pot	0
TOP.67ae30ed.000dcd03	hashes->digests_done_zero	0
TOP.67ae30ed.000dcd03	hashes->digests_done	0
TOP.67ae30ed.000dcd03	hashes->salts_cnt	1
TOP.67ae30ed.000dcd03	hashes->salts_done	0
TOP.67ae30ed.000dcd03	SUB.67ae30f0.000a1651	START
TOP.67ae30ed.000dcd03	SUB.67ae30f0.000a1651	mask_ctx->mask	?1?1?1?1?1?1?1?1
TOP.67ae3159.0000e492	START
TOP.67ae3159.0000e492	folder_config->cwd	C:\Users\aaa05\Desktop\hashcat-6.2.6
TOP.67ae3159.0000e492	folder_config->install_dir	.
TOP.67ae3159.0000e492	folder_config->profile_dir	.
TOP.67ae3159.0000e492	folder_config->session_dir	.
TOP.67ae3159.0000e492	folder_config->shared_dir	.
TOP.67ae3159.0000e492	user_options->custom_charset_1	?l?u?d
TOP.67ae3159.0000e492	user_options->encoding_from	utf-8
TOP.67ae3159.0000e492	user_options->encoding_to	utf-8
TOP.67ae3159.0000e492	user_options->rule_buf_l	:
TOP.67ae3159.0000e492	user_options->rule_buf_r	:
